title;price;old_price;link;img
Madewell - Baggy Straight Jeans in Earlhurst Wash. Color Earlhurst Wash.;$53.90;$98.00;https://www.6pm.com/women-clothing/CKvXAcABAeICAgEY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/;https://m.media-amazon.com/images/I/81Ovds+rw-L._AC_SR255,340_.jpg
Madewell - Gingham Seersucker Button Shoulder Top. Color Faded Lavender.;$35.35;$50.50;https://www.6pm.com/women-clothing/CKvXAcABAeICAgEY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/;https://m.media-amazon.com/images/I/81IEXkv--tL._AC_SR255,340_.jpg
U.S. POLO ASSN. - Dot Yoke Skirt Dress. Color Easy Turquoise.;$37.80;$54.00;https://www.6pm.com/women-clothing/CKvXAcABAeICAgEY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/;https://m.media-amazon.com/images/I/71zhRHj3riL._AC_SR255,340_.jpg
Madewell - Plush Ribbed Square Neck Smocked Top. Color True Black.;$35.78;$79.50;https://www.6pm.com/women-clothing/CKvXAcABAeICAgEY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/;https://m.media-amazon.com/images/I/81sqzrQYrIL._AC_SR255,340_.jpg
U.S. POLO ASSN. - Neon Logos Short Sleeve Polo Shirt. Color Blue Raft.;$26.60;$38.00;https://www.6pm.com/women-clothing/CKvXAcABAeICAgEY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/;https://m.media-amazon.com/images/I/81CfcGcwjrL._AC_SR255,340_.jpg
U.S. POLO ASSN. - Dot Print Polo Shirt. Color Light Heather Grey.;$17.10;$38.00;https://www.6pm.com/women-clothing/CKvXAcABAeICAgEY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/;https://m.media-amazon.com/images/I/81nKinK8ylL._AC_SR255,340_.jpg
U.S. POLO ASSN. - Dot Print Polo Shirt. Color Paradise Mint.;$20.90;$38.00;https://www.6pm.com/women-clothing/CKvXAcABAeICAgEY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/;https://m.media-amazon.com/images/I/71g5ryiDlvL._AC_SR255,340_.jpg
Columbia - Plus Size Trek™ Capris. Color Wild Fuchsia.;$35.15;$60.00;https://www.6pm.com/women-clothing/CKvXAcABAeICAgEY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/;https://m.media-amazon.com/images/I/61S5yXl6sGL._AC_SR255,340_.jpg
U.S. POLO ASSN. - Dot Print Polo Shirt. Color Rose Sachet.;$17.10;$38.00;https://www.6pm.com/women-clothing/CKvXAcABAeICAgEY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/;https://m.media-amazon.com/images/I/71Bx6cNBG3L._AC_SR255,340_.jpg
U.S. POLO ASSN. - Neon Logos Short Sleeve Polo Shirt. Color Light Grey Heather.;$17.10;$38.00;https://www.6pm.com/women-clothing/CKvXAcABAeICAgEY.zso?s=isNew/desc/goLiveDate/desc/recentSalesStyle/desc/;https://m.media-amazon.com/images/I/811S7CPiAZL._AC_SR255,340_.jpg
